date,commodity,unit,price
2021-05-20,Henry Hub Natural Gas,$/MMBtu,2.86
2021-05-20,WTI Crude,$/barrel,61.95
2021-05-21,Brent Crude,$/barrel,66.72
2021-05-21,Henry Hub Natural Gas,$/MMBtu,2.84
2021-05-21,WTI Crude,$/barrel,63.61
2021-05-24,Brent Crude,$/barrel,68.59
2021-05-24,Henry Hub Natural Gas,$/MMBtu,2.78
2021-05-24,WTI Crude,$/barrel,66.13
2021-05-25,Brent Crude,$/barrel,68.8
2021-05-25,Henry Hub Natural Gas,$/MMBtu,2.87
2021-05-25,WTI Crude,$/barrel,66.27
2021-05-26,Brent Crude,$/barrel,68.93
2021-05-26,Henry Hub Natural Gas,$/MMBtu,2.91
2021-05-26,WTI Crude,$/barrel,66.41
2021-05-27,Brent Crude,$/barrel,69.43
2021-05-27,Henry Hub Natural Gas,$/MMBtu,2.85
2021-05-27,WTI Crude,$/barrel,66.87
2021-05-28,Brent Crude,$/barrel,69.36
2021-05-28,Henry Hub Natural Gas,$/MMBtu,2.91
2021-05-28,WTI Crude,$/barrel,66.31
2021-06-01,Brent Crude,$/barrel,70.03
2021-06-01,Henry Hub Natural Gas,$/MMBtu,3.02
2021-06-01,WTI Crude,$/barrel,67.8
2021-06-02,Brent Crude,$/barrel,70.6
2021-06-02,Henry Hub Natural Gas,$/MMBtu,3.09
2021-06-02,WTI Crude,$/barrel,68.79
2021-06-03,Brent Crude,$/barrel,70.71
2021-06-03,Henry Hub Natural Gas,$/MMBtu,3.01
2021-06-03,WTI Crude,$/barrel,68.81
2021-06-04,Brent Crude,$/barrel,71.3
2021-06-04,Henry Hub Natural Gas,$/MMBtu,3.01
2021-06-04,WTI Crude,$/barrel,69.57
2021-06-07,Brent Crude,$/barrel,70.89
2021-06-07,Henry Hub Natural Gas,$/MMBtu,2.98
2021-06-07,WTI Crude,$/barrel,69.21
2021-06-08,Brent Crude,$/barrel,71.39
2021-06-08,Henry Hub Natural Gas,$/MMBtu,3.11
2021-06-08,WTI Crude,$/barrel,70.11
2021-06-09,Brent Crude,$/barrel,71.31
2021-06-09,Henry Hub Natural Gas,$/MMBtu,3.13
2021-06-09,WTI Crude,$/barrel,69.9
2021-06-10,Brent Crude,$/barrel,71.65
2021-06-10,Henry Hub Natural Gas,$/MMBtu,3.13
2021-06-10,WTI Crude,$/barrel,70.34
2021-06-11,Brent Crude,$/barrel,72.05
2021-06-11,Henry Hub Natural Gas,$/MMBtu,3.23
2021-06-11,WTI Crude,$/barrel,71.0
2021-06-14,Brent Crude,$/barrel,72.27
2021-06-14,Henry Hub Natural Gas,$/MMBtu,3.36
2021-06-14,WTI Crude,$/barrel,70.94
2021-06-15,Brent Crude,$/barrel,73.38
2021-06-15,Henry Hub Natural Gas,$/MMBtu,3.31
2021-06-15,WTI Crude,$/barrel,72.06
2021-06-16,Brent Crude,$/barrel,73.88
2021-06-16,Henry Hub Natural Gas,$/MMBtu,3.25
2021-06-16,WTI Crude,$/barrel,72.03
2021-06-17,Brent Crude,$/barrel,72.92
2021-06-17,Henry Hub Natural Gas,$/MMBtu,3.24
2021-06-17,WTI Crude,$/barrel,71.06
2021-06-18,Brent Crude,$/barrel,73.1
2021-06-18,Henry Hub Natural Gas,$/MMBtu,3.23
2021-06-18,WTI Crude,$/barrel,71.64
2021-06-21,Brent Crude,$/barrel,74.49
2021-06-21,Henry Hub Natural Gas,$/MMBtu,3.15
2021-06-21,WTI Crude,$/barrel,73.64
2021-06-22,Brent Crude,$/barrel,74.92
2021-06-22,Henry Hub Natural Gas,$/MMBtu,3.21
2021-06-22,WTI Crude,$/barrel,73.15
2021-06-23,Brent Crude,$/barrel,75.22
2021-06-23,Henry Hub Natural Gas,$/MMBtu,3.36
2021-06-23,WTI Crude,$/barrel,73.11
2021-06-24,Brent Crude,$/barrel,75.95
2021-06-24,Henry Hub Natural Gas,$/MMBtu,3.3
2021-06-24,WTI Crude,$/barrel,73.31
2021-06-25,Brent Crude,$/barrel,76.45
2021-06-25,Henry Hub Natural Gas,$/MMBtu,3.4
2021-06-25,WTI Crude,$/barrel,74.21
2021-06-28,Brent Crude,$/barrel,74.78
2021-06-28,Henry Hub Natural Gas,$/MMBtu,3.62
2021-06-28,WTI Crude,$/barrel,72.98
2021-06-29,Brent Crude,$/barrel,75.38
2021-06-29,Henry Hub Natural Gas,$/MMBtu,3.75
2021-06-29,WTI Crude,$/barrel,73.14
2021-06-30,Brent Crude,$/barrel,76.94
2021-06-30,Henry Hub Natural Gas,$/MMBtu,3.79
2021-06-30,WTI Crude,$/barrel,73.52
2021-07-01,Brent Crude,$/barrel,76.69
2021-07-01,Henry Hub Natural Gas,$/MMBtu,3.76
2021-07-01,WTI Crude,$/barrel,75.33
2021-07-02,Brent Crude,$/barrel,77.51
2021-07-02,Henry Hub Natural Gas,$/MMBtu,3.67
2021-07-02,WTI Crude,$/barrel,75.37
2021-07-05,Brent Crude,$/barrel,78.34
2021-07-06,Brent Crude,$/barrel,75.81
2021-07-06,Henry Hub Natural Gas,$/MMBtu,3.68
2021-07-06,WTI Crude,$/barrel,73.62
2021-07-07,Brent Crude,$/barrel,74.31
2021-07-07,Henry Hub Natural Gas,$/MMBtu,3.66
2021-07-07,WTI Crude,$/barrel,72.22
2021-07-08,Brent Crude,$/barrel,75.07
2021-07-08,Henry Hub Natural Gas,$/MMBtu,3.56
2021-07-08,WTI Crude,$/barrel,72.98
2021-07-09,Brent Crude,$/barrel,77.14
2021-07-09,Henry Hub Natural Gas,$/MMBtu,3.71
2021-07-09,WTI Crude,$/barrel,74.56
2021-07-12,Brent Crude,$/barrel,76.77
2021-07-12,Henry Hub Natural Gas,$/MMBtu,3.7
2021-07-12,WTI Crude,$/barrel,74.21
2021-07-13,Brent Crude,$/barrel,77.5
2021-07-13,Henry Hub Natural Gas,$/MMBtu,3.78
2021-07-13,WTI Crude,$/barrel,75.24
2021-07-14,Brent Crude,$/barrel,75.74
2021-07-14,Henry Hub Natural Gas,$/MMBtu,3.8
2021-07-14,WTI Crude,$/barrel,73.06
2021-07-15,Brent Crude,$/barrel,74.53
2021-07-15,Henry Hub Natural Gas,$/MMBtu,3.68
2021-07-15,WTI Crude,$/barrel,71.67
2021-07-16,Brent Crude,$/barrel,74.46
2021-07-16,Henry Hub Natural Gas,$/MMBtu,3.7
2021-07-16,WTI Crude,$/barrel,71.76
2021-07-19,Brent Crude,$/barrel,69.33
2021-07-19,Henry Hub Natural Gas,$/MMBtu,3.75
2021-07-19,WTI Crude,$/barrel,66.45
2021-07-20,Brent Crude,$/barrel,70.03
2021-07-20,Henry Hub Natural Gas,$/MMBtu,3.82
2021-07-20,WTI Crude,$/barrel,67.32
2021-07-21,Brent Crude,$/barrel,72.54
2021-07-21,Henry Hub Natural Gas,$/MMBtu,3.94
2021-07-21,WTI Crude,$/barrel,70.26
2021-07-22,Brent Crude,$/barrel,74.25
2021-07-22,Henry Hub Natural Gas,$/MMBtu,4.02
2021-07-22,WTI Crude,$/barrel,72.15
2021-07-23,Brent Crude,$/barrel,74.86
2021-07-23,Henry Hub Natural Gas,$/MMBtu,4.11
2021-07-23,WTI Crude,$/barrel,72.24
2021-07-26,Brent Crude,$/barrel,74.79
2021-07-26,Henry Hub Natural Gas,$/MMBtu,4.09
2021-07-26,WTI Crude,$/barrel,72.15
2021-07-27,Brent Crude,$/barrel,74.87
2021-07-27,Henry Hub Natural Gas,$/MMBtu,4.15
2021-07-27,WTI Crude,$/barrel,71.68
2021-07-28,Brent Crude,$/barrel,75.09
2021-07-28,Henry Hub Natural Gas,$/MMBtu,4.1
2021-07-28,WTI Crude,$/barrel,72.37
2021-07-29,Brent Crude,$/barrel,76.3
2021-07-29,Henry Hub Natural Gas,$/MMBtu,4.03
2021-07-29,WTI Crude,$/barrel,73.62
2021-07-30,Brent Crude,$/barrel,77.72
2021-07-30,Henry Hub Natural Gas,$/MMBtu,3.94
2021-07-30,WTI Crude,$/barrel,73.93
2021-08-02,Brent Crude,$/barrel,73.91
2021-08-02,Henry Hub Natural Gas,$/MMBtu,4.02
2021-08-02,WTI Crude,$/barrel,71.31
2021-08-03,Brent Crude,$/barrel,73.24
2021-08-03,Henry Hub Natural Gas,$/MMBtu,4.06
2021-08-03,WTI Crude,$/barrel,70.64
2021-08-04,Brent Crude,$/barrel,70.99
2021-08-04,Henry Hub Natural Gas,$/MMBtu,4.2
2021-08-04,WTI Crude,$/barrel,68.19
2021-08-05,Brent Crude,$/barrel,72.14
2021-08-05,Henry Hub Natural Gas,$/MMBtu,4.27
2021-08-05,WTI Crude,$/barrel,69.1
2021-08-06,Brent Crude,$/barrel,71.02
2021-08-06,Henry Hub Natural Gas,$/MMBtu,4.21
2021-08-06,WTI Crude,$/barrel,68.26
2021-08-09,Brent Crude,$/barrel,69.65
2021-08-09,Henry Hub Natural Gas,$/MMBtu,4.24
2021-08-09,WTI Crude,$/barrel,66.56
2021-08-10,Brent Crude,$/barrel,71.14
2021-08-10,Henry Hub Natural Gas,$/MMBtu,4.12
2021-08-10,WTI Crude,$/barrel,68.33
2021-08-11,Brent Crude,$/barrel,71.99
2021-08-11,Henry Hub Natural Gas,$/MMBtu,4.07
2021-08-11,WTI Crude,$/barrel,69.3
2021-08-12,Brent Crude,$/barrel,71.79
2021-08-12,Henry Hub Natural Gas,$/MMBtu,4.1
2021-08-12,WTI Crude,$/barrel,69.12
2021-08-13,Brent Crude,$/barrel,70.9
2021-08-13,Henry Hub Natural Gas,$/MMBtu,3.95
2021-08-13,WTI Crude,$/barrel,68.36
2021-08-16,Brent Crude,$/barrel,70.07
2021-08-16,Henry Hub Natural Gas,$/MMBtu,3.93
2021-08-16,WTI Crude,$/barrel,67.44
2021-08-17,Brent Crude,$/barrel,69.4
2021-08-17,Henry Hub Natural Gas,$/MMBtu,3.92
2021-08-17,WTI Crude,$/barrel,66.5
2021-08-18,Brent Crude,$/barrel,68.61
2021-08-18,Henry Hub Natural Gas,$/MMBtu,3.86
2021-08-18,WTI Crude,$/barrel,65.36
2021-08-19,Brent Crude,$/barrel,66.8
2021-08-19,Henry Hub Natural Gas,$/MMBtu,3.83
2021-08-19,WTI Crude,$/barrel,63.69
2021-08-20,Brent Crude,$/barrel,65.51
2021-08-20,Henry Hub Natural Gas,$/MMBtu,3.94
2021-08-20,WTI Crude,$/barrel,62.25
2021-08-23,Brent Crude,$/barrel,69.07
2021-08-23,Henry Hub Natural Gas,$/MMBtu,3.93
2021-08-23,WTI Crude,$/barrel,65.65
2021-08-24,Brent Crude,$/barrel,71.21
2021-08-24,Henry Hub Natural Gas,$/MMBtu,3.95
2021-08-24,WTI Crude,$/barrel,67.5
2021-08-25,Brent Crude,$/barrel,72.12
2021-08-25,Henry Hub Natural Gas,$/MMBtu,4.03
2021-08-25,WTI Crude,$/barrel,68.54
2021-08-26,Brent Crude,$/barrel,70.42
2021-08-26,Henry Hub Natural Gas,$/MMBtu,4.07
2021-08-26,WTI Crude,$/barrel,67.42
2021-08-27,Brent Crude,$/barrel,72.26
2021-08-27,Henry Hub Natural Gas,$/MMBtu,4.35
2021-08-27,WTI Crude,$/barrel,68.84
2021-08-30,Henry Hub Natural Gas,$/MMBtu,4.25
2021-08-30,WTI Crude,$/barrel,69.28
2021-08-31,Brent Crude,$/barrel,73.45
2021-08-31,Henry Hub Natural Gas,$/MMBtu,4.33
2021-08-31,WTI Crude,$/barrel,68.43
2021-09-01,Brent Crude,$/barrel,71.99
2021-09-01,Henry Hub Natural Gas,$/MMBtu,4.45
2021-09-01,WTI Crude,$/barrel,68.63
2021-09-02,Brent Crude,$/barrel,73.56
2021-09-02,Henry Hub Natural Gas,$/MMBtu,4.65
2021-09-02,WTI Crude,$/barrel,70.07
2021-09-03,Brent Crude,$/barrel,73.07
2021-09-03,Henry Hub Natural Gas,$/MMBtu,4.77
2021-09-03,WTI Crude,$/barrel,69.34
2021-09-06,Brent Crude,$/barrel,72.43
2021-09-07,Brent Crude,$/barrel,71.52
2021-09-07,Henry Hub Natural Gas,$/MMBtu,4.71
2021-09-07,WTI Crude,$/barrel,68.49
2021-09-08,Brent Crude,$/barrel,72.36
2021-09-08,Henry Hub Natural Gas,$/MMBtu,4.66
2021-09-08,WTI Crude,$/barrel,69.36
2021-09-09,Brent Crude,$/barrel,71.32
2021-09-09,Henry Hub Natural Gas,$/MMBtu,4.97
2021-09-09,WTI Crude,$/barrel,68.26
2021-09-10,Brent Crude,$/barrel,72.44
2021-09-10,Henry Hub Natural Gas,$/MMBtu,5.13
2021-09-10,WTI Crude,$/barrel,69.82
2021-09-13,Brent Crude,$/barrel,72.97
2021-09-13,Henry Hub Natural Gas,$/MMBtu,5.21
2021-09-13,WTI Crude,$/barrel,70.54
2021-09-14,Brent Crude,$/barrel,73.05
2021-09-14,Henry Hub Natural Gas,$/MMBtu,5.39
2021-09-14,WTI Crude,$/barrel,70.53
2021-09-15,Brent Crude,$/barrel,74.84
2021-09-15,Henry Hub Natural Gas,$/MMBtu,5.66
2021-09-15,WTI Crude,$/barrel,72.59
2021-09-16,Brent Crude,$/barrel,75.14
2021-09-16,Henry Hub Natural Gas,$/MMBtu,5.52
2021-09-16,WTI Crude,$/barrel,72.69
2021-09-17,Brent Crude,$/barrel,74.64
2021-09-17,Henry Hub Natural Gas,$/MMBtu,5.32
2021-09-17,WTI Crude,$/barrel,72.09
2021-09-20,Brent Crude,$/barrel,73.59
2021-09-20,Henry Hub Natural Gas,$/MMBtu,5.25
2021-09-20,WTI Crude,$/barrel,70.41
2021-09-21,Brent Crude,$/barrel,73.65
2021-09-21,Henry Hub Natural Gas,$/MMBtu,4.96
2021-09-21,WTI Crude,$/barrel,70.51
2021-09-22,Brent Crude,$/barrel,75.5
2021-09-22,Henry Hub Natural Gas,$/MMBtu,4.92
2021-09-22,WTI Crude,$/barrel,72.37
2021-09-23,Brent Crude,$/barrel,76.44
2021-09-23,Henry Hub Natural Gas,$/MMBtu,4.94
2021-09-23,WTI Crude,$/barrel,73.43
2021-09-24,Brent Crude,$/barrel,77.42
2021-09-24,Henry Hub Natural Gas,$/MMBtu,5.1
2021-09-24,WTI Crude,$/barrel,74.18
2021-09-27,Brent Crude,$/barrel,78.85
2021-09-27,Henry Hub Natural Gas,$/MMBtu,5.53
2021-09-27,WTI Crude,$/barrel,75.54
2021-09-28,Brent Crude,$/barrel,78.3
2021-09-28,Henry Hub Natural Gas,$/MMBtu,5.94
2021-09-28,WTI Crude,$/barrel,75.44
2021-09-29,Brent Crude,$/barrel,77.86
2021-09-29,Henry Hub Natural Gas,$/MMBtu,5.73
2021-09-29,WTI Crude,$/barrel,75.06
2021-09-30,Brent Crude,$/barrel,77.81
2021-09-30,Henry Hub Natural Gas,$/MMBtu,5.58
2021-09-30,WTI Crude,$/barrel,75.22
2021-10-01,Brent Crude,$/barrel,79.4
2021-10-01,Henry Hub Natural Gas,$/MMBtu,5.61
2021-10-01,WTI Crude,$/barrel,76.01
2021-10-04,Brent Crude,$/barrel,81.44
2021-10-04,Henry Hub Natural Gas,$/MMBtu,5.8
2021-10-04,WTI Crude,$/barrel,77.68
2021-10-05,Brent Crude,$/barrel,82.72
2021-10-05,Henry Hub Natural Gas,$/MMBtu,6.37
2021-10-05,WTI Crude,$/barrel,79.17
2021-10-06,Brent Crude,$/barrel,81.39
2021-10-06,Henry Hub Natural Gas,$/MMBtu,6.0
2021-10-06,WTI Crude,$/barrel,77.66
2021-10-07,Brent Crude,$/barrel,82.34
2021-10-07,Henry Hub Natural Gas,$/MMBtu,5.71
2021-10-07,WTI Crude,$/barrel,78.46
2021-10-08,Brent Crude,$/barrel,82.17
2021-10-08,Henry Hub Natural Gas,$/MMBtu,5.46
2021-10-08,WTI Crude,$/barrel,79.55
2021-10-11,Brent Crude,$/barrel,83.75
2021-10-11,Henry Hub Natural Gas,$/MMBtu,5.46
2021-10-11,WTI Crude,$/barrel,80.64
2021-10-12,Brent Crude,$/barrel,83.53
2021-10-12,Henry Hub Natural Gas,$/MMBtu,5.34
2021-10-12,WTI Crude,$/barrel,80.75
2021-10-13,Brent Crude,$/barrel,83.53
2021-10-13,Henry Hub Natural Gas,$/MMBtu,5.56
2021-10-13,WTI Crude,$/barrel,80.67
2021-10-14,Brent Crude,$/barrel,83.86
2021-10-14,Henry Hub Natural Gas,$/MMBtu,5.92
2021-10-14,WTI Crude,$/barrel,81.43
2021-10-15,Brent Crude,$/barrel,84.67
2021-10-15,Henry Hub Natural Gas,$/MMBtu,5.44
2021-10-15,WTI Crude,$/barrel,82.39
2021-10-18,Brent Crude,$/barrel,84.13
2021-10-18,Henry Hub Natural Gas,$/MMBtu,5.01
2021-10-18,WTI Crude,$/barrel,82.62
2021-10-19,Brent Crude,$/barrel,85.02
2021-10-19,Henry Hub Natural Gas,$/MMBtu,4.81
2021-10-19,WTI Crude,$/barrel,83.19
2021-10-20,Brent Crude,$/barrel,85.76
2021-10-20,Henry Hub Natural Gas,$/MMBtu,4.87
2021-10-20,WTI Crude,$/barrel,84.4
2021-10-21,Brent Crude,$/barrel,84.58
2021-10-21,Henry Hub Natural Gas,$/MMBtu,4.94
2021-10-21,WTI Crude,$/barrel,82.64
2021-10-22,Brent Crude,$/barrel,85.43
2021-10-22,Henry Hub Natural Gas,$/MMBtu,5.1
2021-10-22,WTI Crude,$/barrel,84.53
2021-10-25,Brent Crude,$/barrel,84.85
2021-10-25,Henry Hub Natural Gas,$/MMBtu,5.72
2021-10-25,WTI Crude,$/barrel,84.64
2021-10-26,Brent Crude,$/barrel,85.11
2021-10-26,Henry Hub Natural Gas,$/MMBtu,5.59
2021-10-26,WTI Crude,$/barrel,85.64
2021-10-27,Brent Crude,$/barrel,84.12
2021-10-27,Henry Hub Natural Gas,$/MMBtu,5.91
2021-10-27,WTI Crude,$/barrel,82.66
2021-10-28,Brent Crude,$/barrel,83.4
2021-10-28,Henry Hub Natural Gas,$/MMBtu,5.68
2021-10-28,WTI Crude,$/barrel,82.78
2021-10-29,Brent Crude,$/barrel,83.1
2021-10-29,Henry Hub Natural Gas,$/MMBtu,5.49
2021-10-29,WTI Crude,$/barrel,83.5
2021-11-01,Brent Crude,$/barrel,84.51
2021-11-01,Henry Hub Natural Gas,$/MMBtu,5.22
2021-11-01,WTI Crude,$/barrel,84.08
2021-11-02,Brent Crude,$/barrel,84.42
2021-11-02,Henry Hub Natural Gas,$/MMBtu,5.33
2021-11-02,WTI Crude,$/barrel,83.91
2021-11-03,Brent Crude,$/barrel,81.1
2021-11-03,Henry Hub Natural Gas,$/MMBtu,5.59
2021-11-03,WTI Crude,$/barrel,80.82
2021-11-04,Brent Crude,$/barrel,80.15
2021-11-04,Henry Hub Natural Gas,$/MMBtu,5.73
2021-11-04,WTI Crude,$/barrel,78.88
2021-11-05,Brent Crude,$/barrel,82.43
2021-11-05,Henry Hub Natural Gas,$/MMBtu,5.51
2021-11-05,WTI Crude,$/barrel,81.25
2021-11-08,Brent Crude,$/barrel,83.22
2021-11-08,Henry Hub Natural Gas,$/MMBtu,5.53
2021-11-08,WTI Crude,$/barrel,81.96
2021-11-09,Brent Crude,$/barrel,84.52
2021-11-09,Henry Hub Natural Gas,$/MMBtu,5.08
2021-11-09,WTI Crude,$/barrel,84.12
2021-11-10,Brent Crude,$/barrel,82.91
2021-11-10,Henry Hub Natural Gas,$/MMBtu,4.56
2021-11-10,WTI Crude,$/barrel,81.23
2021-11-11,Brent Crude,$/barrel,83.4
2021-11-11,Henry Hub Natural Gas,$/MMBtu,4.81
2021-11-11,WTI Crude,$/barrel,81.47
2021-11-12,Brent Crude,$/barrel,82.9
2021-11-12,Henry Hub Natural Gas,$/MMBtu,4.97
2021-11-12,WTI Crude,$/barrel,80.87
2021-11-15,Brent Crude,$/barrel,81.94
2021-11-15,Henry Hub Natural Gas,$/MMBtu,4.77
2021-11-15,WTI Crude,$/barrel,80.85
2021-11-16,Brent Crude,$/barrel,82.85
2021-11-16,Henry Hub Natural Gas,$/MMBtu,5.11
2021-11-16,WTI Crude,$/barrel,80.76
2021-11-17,Brent Crude,$/barrel,80.67
2021-11-17,Henry Hub Natural Gas,$/MMBtu,4.82
2021-11-17,WTI Crude,$/barrel,78.32
2021-11-18,Brent Crude,$/barrel,82.45
2021-11-18,Henry Hub Natural Gas,$/MMBtu,4.95
2021-11-18,WTI Crude,$/barrel,78.92
2021-11-19,Brent Crude,$/barrel,80.24
2021-11-19,Henry Hub Natural Gas,$/MMBtu,4.9
2021-11-19,WTI Crude,$/barrel,76.11
2021-11-22,Brent Crude,$/barrel,80.97
2021-11-22,Henry Hub Natural Gas,$/MMBtu,4.83
2021-11-22,WTI Crude,$/barrel,76.74
2021-11-23,Brent Crude,$/barrel,83.43
2021-11-23,Henry Hub Natural Gas,$/MMBtu,4.95
2021-11-23,WTI Crude,$/barrel,78.32
2021-11-24,Brent Crude,$/barrel,82.37
2021-11-24,Henry Hub Natural Gas,$/MMBtu,4.93
2021-11-24,WTI Crude,$/barrel,78.32
2021-11-25,Brent Crude,$/barrel,82.05
2021-11-26,Brent Crude,$/barrel,72.37
2021-11-29,Brent Crude,$/barrel,73.34
2021-11-29,Henry Hub Natural Gas,$/MMBtu,4.9
2021-11-29,WTI Crude,$/barrel,69.88
2021-11-30,Brent Crude,$/barrel,70.86
2021-11-30,Henry Hub Natural Gas,$/MMBtu,4.52
2021-11-30,WTI Crude,$/barrel,66.14
2021-12-01,Brent Crude,$/barrel,69.53
2021-12-01,Henry Hub Natural Gas,$/MMBtu,4.31
2021-12-01,WTI Crude,$/barrel,65.44
2021-12-02,Brent Crude,$/barrel,70.56
2021-12-02,Henry Hub Natural Gas,$/MMBtu,4.08
2021-12-02,WTI Crude,$/barrel,66.6
2021-12-03,Brent Crude,$/barrel,70.71
2021-12-03,Henry Hub Natural Gas,$/MMBtu,3.79
2021-12-03,WTI Crude,$/barrel,66.39
2021-12-06,Brent Crude,$/barrel,73.38
2021-12-06,Henry Hub Natural Gas,$/MMBtu,3.66
2021-12-06,WTI Crude,$/barrel,69.62
2021-12-07,Brent Crude,$/barrel,75.54
2021-12-07,Henry Hub Natural Gas,$/MMBtu,3.6
2021-12-07,WTI Crude,$/barrel,71.94
2021-12-08,Brent Crude,$/barrel,75.94
2021-12-08,Henry Hub Natural Gas,$/MMBtu,3.79
2021-12-08,WTI Crude,$/barrel,72.43
2021-12-09,Brent Crude,$/barrel,74.1
2021-12-09,Henry Hub Natural Gas,$/MMBtu,3.67
2021-12-09,WTI Crude,$/barrel,70.87
2021-12-10,Brent Crude,$/barrel,74.98
2021-12-10,Henry Hub Natural Gas,$/MMBtu,3.65
2021-12-10,WTI Crude,$/barrel,71.71
2021-12-13,Brent Crude,$/barrel,74.12
2021-12-13,Henry Hub Natural Gas,$/MMBtu,4.05
2021-12-13,WTI Crude,$/barrel,71.19
2021-12-14,Brent Crude,$/barrel,73.37
2021-12-14,Henry Hub Natural Gas,$/MMBtu,3.71
2021-12-14,WTI Crude,$/barrel,70.57
2021-12-15,Brent Crude,$/barrel,73.71
2021-12-15,Henry Hub Natural Gas,$/MMBtu,3.79
2021-12-15,WTI Crude,$/barrel,70.89
2021-12-16,Brent Crude,$/barrel,74.64
2021-12-16,Henry Hub Natural Gas,$/MMBtu,3.67
2021-12-16,WTI Crude,$/barrel,72.34
2021-12-17,Brent Crude,$/barrel,72.97
2021-12-17,Henry Hub Natural Gas,$/MMBtu,3.71
2021-12-17,WTI Crude,$/barrel,70.93
2021-12-20,Brent Crude,$/barrel,70.51
2021-12-20,Henry Hub Natural Gas,$/MMBtu,3.91
2021-12-20,WTI Crude,$/barrel,68.69
2021-12-21,Brent Crude,$/barrel,72.85
2021-12-21,Henry Hub Natural Gas,$/MMBtu,3.96
2021-12-21,WTI Crude,$/barrel,71.1
2021-12-22,Brent Crude,$/barrel,74.69
2021-12-22,Henry Hub Natural Gas,$/MMBtu,3.95
2021-12-22,WTI Crude,$/barrel,72.82
2021-12-23,Brent Crude,$/barrel,76.26
2021-12-23,Henry Hub Natural Gas,$/MMBtu,3.56
2021-12-23,WTI Crude,$/barrel,73.89
2021-12-24,Brent Crude,$/barrel,75.24
2021-12-27,Henry Hub Natural Gas,$/MMBtu,3.45
2021-12-27,WTI Crude,$/barrel,75.49
2021-12-28,Henry Hub Natural Gas,$/MMBtu,3.32
2021-12-28,WTI Crude,$/barrel,76.01
2021-12-29,Brent Crude,$/barrel,78.63
2021-12-29,Henry Hub Natural Gas,$/MMBtu,3.4
2021-12-29,WTI Crude,$/barrel,76.58
2021-12-30,Brent Crude,$/barrel,78.61
2021-12-30,Henry Hub Natural Gas,$/MMBtu,3.82
2021-12-30,WTI Crude,$/barrel,76.83
2021-12-31,Brent Crude,$/barrel,77.24
2021-12-31,Henry Hub Natural Gas,$/MMBtu,3.82
2021-12-31,WTI Crude,$/barrel,75.33
2022-01-03,Brent Crude,$/barrel,78.25
2022-01-03,Henry Hub Natural Gas,$/MMBtu,3.74
2022-01-03,WTI Crude,$/barrel,75.99
2022-01-04,Brent Crude,$/barrel,79.39
2022-01-04,Henry Hub Natural Gas,$/MMBtu,3.73
2022-01-04,WTI Crude,$/barrel,77.0
2022-01-05,Brent Crude,$/barrel,80.6
2022-01-05,Henry Hub Natural Gas,$/MMBtu,3.78
2022-01-05,WTI Crude,$/barrel,77.83
2022-01-06,Brent Crude,$/barrel,81.99
2022-01-06,Henry Hub Natural Gas,$/MMBtu,3.94
2022-01-06,WTI Crude,$/barrel,79.47
2022-01-07,Brent Crude,$/barrel,82.28
2022-01-07,Henry Hub Natural Gas,$/MMBtu,3.83
2022-01-07,WTI Crude,$/barrel,79.0
2022-01-10,Brent Crude,$/barrel,81.56
2022-01-10,Henry Hub Natural Gas,$/MMBtu,4.16
2022-01-10,WTI Crude,$/barrel,78.11
2022-01-11,Brent Crude,$/barrel,84.98
2022-01-11,Henry Hub Natural Gas,$/MMBtu,4.16
2022-01-11,WTI Crude,$/barrel,81.17
2022-01-12,Brent Crude,$/barrel,85.83
2022-01-12,Henry Hub Natural Gas,$/MMBtu,4.62
2022-01-12,WTI Crude,$/barrel,82.51
2022-01-13,Brent Crude,$/barrel,85.8
2022-01-13,Henry Hub Natural Gas,$/MMBtu,4.78
2022-01-13,WTI Crude,$/barrel,81.97
2022-01-14,Brent Crude,$/barrel,87.17
2022-01-14,Henry Hub Natural Gas,$/MMBtu,4.37
2022-01-14,WTI Crude,$/barrel,83.82
2022-01-17,Brent Crude,$/barrel,87.82
2022-01-18,Brent Crude,$/barrel,88.83
2022-01-18,Henry Hub Natural Gas,$/MMBtu,4.55
2022-01-18,WTI Crude,$/barrel,85.42
2022-01-19,Brent Crude,$/barrel,89.64
2022-01-19,Henry Hub Natural Gas,$/MMBtu,4.89
2022-01-19,WTI Crude,$/barrel,86.84
2022-01-20,Brent Crude,$/barrel,89.75
2022-01-20,Henry Hub Natural Gas,$/MMBtu,4.45
2022-01-20,WTI Crude,$/barrel,86.29
2022-01-21,Brent Crude,$/barrel,89.75
2022-01-21,Henry Hub Natural Gas,$/MMBtu,4.11
2022-01-21,WTI Crude,$/barrel,85.16
2022-01-24,Brent Crude,$/barrel,87.74
2022-01-24,Henry Hub Natural Gas,$/MMBtu,4.2
2022-01-24,WTI Crude,$/barrel,84.48
2022-01-25,Brent Crude,$/barrel,89.49
2022-01-25,Henry Hub Natural Gas,$/MMBtu,4.24
2022-01-25,WTI Crude,$/barrel,86.61
2022-01-26,Brent Crude,$/barrel,91.22
2022-01-26,Henry Hub Natural Gas,$/MMBtu,4.43
2022-01-26,WTI Crude,$/barrel,88.33
2022-01-27,Brent Crude,$/barrel,90.7
2022-01-27,Henry Hub Natural Gas,$/MMBtu,4.43
2022-01-27,WTI Crude,$/barrel,87.61
